L0_S0_F0,L0_S1_F1,L0_S2_F2,L0_S3_F3,L0_S4_F4,L0_S5_F5,L0_S6_F6,L0_S7_F7,L0_S8_F8,L0_S9_F9,Id
0.7927464741572,0.7413932766476435,0.632782161906725,0.822664495851777,0.0912119606708065,0.19266271253347367,0.20848948210501084,0.5881140069889774,0.3409587964129699,0.2155093151090337,2734
,0.7871182896174173,0.17502201148149088,0.5735995714388112,0.16928661871349493,0.21938144578669028,0.856603031419206,0.39658614190146935,,,2735
0.01052042103049311,0.5567871626602349,0.1506724575691606,0.41892063038424787,0.6714475621484309,0.2595502060996263,0.7763119114077621,,,,2736
0.45867543756808227,0.3518358903961446,0.27809137080443336,0.8733234181837202,0.6678533303029253,0.09810831083785232,,0.45754410148514635,0.9000773025551587,,2737
0.09906994359837062,0.6342753660024226,0.11359501774702452,0.8017605807243796,,0.01584714690247846,0.32718630872242493,0.11967955034386579,,,2738
0.10877897961110028,0.44921345758142917,0.44844422197251677,0.6831686951587373,0.7459957897551822,,0.3071590725479233,0.2956454183236943,0.32994377172308487,,2739
0.7742483431973148,0.9452105272313,,0.17849039213296802,0.40280542772136385,0.2856277008460303,0.6960238000296519,0.8005132383829391,,,2740
0.8403386120998446,0.9012646435046943,0.589432119239527,0.6599015120783989,0.0947856615196252,0.45910714883375336,0.8735175351930667,0.2946326835106162,0.8249384331171016,0.728780213882605,2741
0.5193505333741207,0.3134118734871578,0.2891441348552778,0.25350522985942403,0.33840149135860764,0.4335699099917415,0.6543216796511536,0.0961765078910718,,,2742
0.9125830271671294,0.99036012994594,0.660173844125768,0.9656601340634843,0.042790050458312856,0.319183632848723,,0.3652596187245305,0.31510148063636667,0.21815918253522004,2743
0.4567647337096409,0.5340184632434748,0.7050148294837189,0.4810366229978543,0.4541224843796192,0.6289801097713559,0.17704831079015215,0.3307475872712714,,0.5985130255175527,2744
,0.3832292495820815,0.879541460780519,0.04008962839735031,0.25989358571847454,,0.299892436601386,0.9418548495967478,,0.5367167804804472,2745
0.1754056452149625,0.8763660911745825,0.6114904951451926,0.8904203862089982,0.596221142605035,0.0990368572133522,0.6891622739591252,0.02717424026213555,0.4184536428132465,,2746
0.48055305168125806,,0.21056752125165001,,0.7434836233394698,0.9764922004300307,0.15228801209369014,0.016466617472365996,,,2747
0.896913855705485,0.5735273519130162,0.7708692604234119,0.6384808944885313,0.13983262913386507,0.060821145463804016,0.32118946425153205,0.6062472062229737,0.13145617930430387,0.8953177035159622,2748
0.758698194155036,0.4613668524588349,0.42685498276234957,0.4662121473881887,0.4493716924194282,0.9251199381979054,0.25722817335730097,0.39489576304351004,0.2710452451548516,,2749
,0.2737183183560903,0.44786209836163227,0.6144959163003744,,0.6348698278496809,0.2346988081021094,0.6547151109044996,0.06835330456211541,0.6857723716869734,2750
0.954123959899156,0.9233950469005521,,0.6294802860928542,0.7645891857008549,0.7960662798920544,0.7017011941970339,,0.09899286763022974,0.42637401358146343,2751
,0.6634079227035753,0.141750757634596,0.5130254082597213,0.9417740313057509,,0.5921090647513403,0.05037451059475051,,,2752
0.5838020851255823,0.0701445891120781,0.8473921119364837,0.5442767074955435,0.6227971855077248,0.8402579745472635,0.02732333380215557,0.49012010470690137,,,2753
0.9970662385420737,0.42216975190815353,0.16478013764751775,0.8063047192848626,0.7344573707949955,0.3458661559066789,0.3041525810675584,0.5684353023081254,,,2754
0.3997294124357813,0.30371994518158985,0.8671293410665423,0.9888523150778455,0.6452690877091365,,0.3483525959789947,0.7760160106284754,,,2755
,0.9357473311914428,0.5907908656260645,0.6449401915941531,0.45298665371161007,0.0863451328553081,0.5145261637171562,0.7543471746438964,0.308042245170425,,2756
0.8225036996625072,0.8931552708807527,0.14749375563656886,0.4018712457389282,0.48158346095083204,0.7953582583910955,0.44002226641851583,,0.7892348058765682,,2757
0.7529696117699709,0.5406400154972479,0.026771442410745916,0.6561896142812831,0.40985313630054576,0.02293306303409648,0.9349043079677822,,,,2758
0.6039862757971659,0.22709832636586114,0.6404315938830165,0.6898770184746363,0.1304990408289437,0.9848482046176741,0.5357228835348679,0.7136104214165314,,,2759
0.8255167716438924,0.9568782870353922,0.4695274424690389,0.2381946539447044,0.9710220509970285,0.3072049010142647,0.5429661046959121,0.23324648602909004,0.6840726935385713,,2760
0.8718414587059222,0.932607616506768,0.33012432182797813,0.7472408850103243,0.2867646498211265,0.11087495859439289,0.1513979672808642,0.13541912326436456,,,2761
,0.5575858966607244,0.9156383854233385,0.7455091137832518,0.7825821496450752,0.1354074698068788,0.501398311024774,0.5872656887331926,,,2762
0.17231280334011811,0.030893333253785404,,0.34180897965839807,0.6796296791263104,0.3707957327236796,0.5670447042785841,0.19179454044808664,0.9287883244123898,,2763
0.9363144659266613,0.885005240971231,0.9103103709799306,0.29930141791387543,,0.0394402086051856,0.5031781840330314,0.11858541485003782,,,2764
0.707104106194682,0.008813038198051792,0.27003551509972923,0.0927949596599622,0.1048652293489829,0.5336056790891164,,0.2554265503076115,0.6985413482956511,0.9220614534222746,2765
0.9138778747317957,0.646484052487215,0.5956685222470868,0.6729408524665617,,0.22336355293216537,0.200408522070886,0.09217764507689485,0.8498041784174333,,2766
0.03134943345082852,,0.10595796731628204,0.20192361239846845,0.4239534631813767,0.606751783006846,0.10524897196766225,0.0775552361808709,0.7684059931947189,,2767
,0.37688895126481015,0.5137131595186794,0.002803446316907321,0.38364521182530864,0.48091006337044695,0.07187295793848847,0.21937417980457785,0.22059032250842592,,2768
0.20016406750553783,0.20993606308778945,0.7076787136359022,0.7881811884847537,0.34848814919043225,0.0459331739099329,0.7657572263929394,0.49485016424198514,0.1964631110778,0.919301611358487,2769
,0.5882760697311988,0.059941825880100774,0.21212457772796778,,0.2710609818535704,0.4107919301593297,0.945223493995422,,0.10442244936377765,2770
0.009566293071187615,0.26373867002984674,0.6708356820480234,0.8876706752780035,0.02637586705909667,,0.3338689189090833,0.1509182791096385,,0.7561137125146952,2771
0.25056742939501686,0.2798297750027975,0.5253984516222915,0.5554105864534435,0.6503644607086113,0.685016478112558,0.3366455852126532,,,,2772
0.2961684713888103,,0.8456557292327641,0.07112585354281065,0.4629830714576125,0.6275616229237034,0.7555990761792507,0.8040687916517498,,0.606151656075414,2773
0.5302030419501992,0.8967458558382755,0.3582535930305135,0.14382607738790854,,,0.938223526528437,0.1114083546996878,0.16697086853485799,,2774
0.22336417148893728,0.7019904463641962,,0.5013619504944857,0.9745074819479054,0.9797259209118863,0.6852411298520759,0.20087793341112137,,,2775
0.7121275221802081,0.9122034791857249,0.749849223775638,0.7404825904498495,0.748875758706137,0.7967946059426458,0.10612874399277206,0.19965599557542424,0.18399622744165178,,2776
0.47682717869965796,0.16564567949392128,0.12821506978940134,0.9623557066616113,0.5238161333116085,0.8835721902713299,0.409791987668087,0.9940976038862425,,,2777
0.9338041941989523,0.512033865172148,0.6389371317777319,0.1501388259605223,0.33164292699399267,,0.5875917667053956,0.29124990795989036,,,2778
0.8242580549717108,0.16127855119469225,,0.7699979284352343,0.3716631825025002,0.8669817753551068,0.2618773974668849,0.027925119911323848,0.5433602431125465,0.4056391390511197,2779
0.935090178571547,0.801571791514886,0.6514815214921467,0.21276120330915915,0.1868647640566944,0.00960198921349742,0.7607269263412804,0.5858597328485278,0.4804510493495865,,2780
0.21536376291496917,0.3873528217640446,0.6876420299860804,0.6595564564768479,0.4847251493472341,0.6536869923649533,0.8617735686063396,0.5341121658266976,0.08661698099486337,,2781
,0.1890966784087752,0.5523565089089336,0.6371095958143908,0.29614240291600247,0.48083711887688585,0.13439252697211646,0.49008466553447794,,,2782
0.6767499207170937,0.641170117570794,0.5659086814536993,,0.2653656262805133,0.16467875288188627,0.2724399717574779,0.7392418417703369,,0.09904351992809812,2783
0.08763992406648136,0.2401657314515272,0.49734320544462973,,0.1848893030145956,0.4072020753946385,0.9821662601373108,0.23746732648460578,,,2784
0.12654686702451712,0.6534566150575162,0.8187392353977823,0.29395211121225273,0.5530347674784486,0.22314022622151108,0.8426458918817206,0.4044486421391804,,,2785
0.5821691544317573,0.2980190171117236,0.8922880098871449,0.5183712735396085,0.9132505574693072,0.9732154948749339,0.3871449636652855,0.21509558351437352,0.8494720739349374,0.8748581376246172,2786
0.20530261476255596,0.5101148239431099,0.6344687652430165,0.9112016319292047,0.7844379110930294,0.061148858065889544,0.0649317031993285,0.9252610606505755,,,2787
0.5985451292242197,0.7339250454975166,0.907590476540027,0.8566667626172579,,,0.15512684676807675,0.9910479188749409,0.4658463588228906,,2788
0.7267174918467193,0.8897320898827289,0.5233158476753643,0.9200526913577534,,0.08436160267769188,0.49343506172665885,,0.08650772854572308,,2789
0.2967368696786278,0.3724674696586666,0.022703670638818174,0.8016017064955521,0.7315965625168578,,0.7219430261324322,0.45582017138427766,0.20529336451060165,0.9065209803667211,2790
,0.7507013994327983,0.3010017365857962,0.6139598947438731,0.7638494900481688,0.10984552012233595,0.1131493236469534,0.4540512896945962,,0.5271922857681921,2791
0.8188907715516819,0.2728803388246116,0.3111704490781966,0.809879003927072,0.3328924356929053,0.8939110961190128,0.3119048094807294,0.24361668534728853,0.2882599144326172,0.232361681795204,2792
,,0.922647441877173,0.2861907297101227,0.4177125590895744,0.34380814899397727,0.07187702012576913,0.13435247271154915,0.6497438508918826,,2793
0.08120218789608646,0.032070129087772514,0.6706797997936872,0.43570063566375905,0.6408959590087179,0.9007351548074565,0.5748267676940112,0.01834232943660763,,,2794
0.8491633366656745,0.2606777801528777,0.2116948383484255,0.9220982467450116,0.143238149047359,0.19811958586878786,0.475931495108331,0.770847410092593,,0.41591704236880556,2795
0.9703883977555356,0.8364572548561584,,,0.7895983400180056,0.17951391138760997,0.6631518578430091,0.6601997190981191,,,2796
0.6172872517945218,,0.40216478397720024,0.42832982632891126,0.20044154716817042,0.07615352010984267,0.7323232225564744,0.3065640552279888,,,2797
0.5128498358126096,0.38003420757999107,0.39532994125078513,0.37773535166412675,0.17377549721035057,0.49066996315740186,0.29049934879731043,0.41416041417757343,0.7843214061340236,,2798
,,0.8496125262533841,0.235762824736514,0.8256297201523145,0.11571580099465495,0.23804568594150766,0.7461926770667839,,0.3168969134345071,2799
0.18652340511556487,0.11744684784175607,0.9955406586407646,0.5715391416501315,0.4239000817734032,0.25914049320083776,0.4240941269565227,0.117767418877044,0.5764390386776311,0.5528168269114083,2800
0.6654133509543364,0.3472120015624304,0.13002666309336408,0.445391432681567,0.10486488387166071,0.5961719634256731,0.20923783002676222,0.8167450236600157,,,2801
0.3768533407903196,,0.5356875612052613,0.08030969526393639,0.06867254967733394,,0.36555956235141807,0.18689301284050264,,0.6923218878364907,2802
0.1700860019422764,0.17446382080776734,0.6536108343366085,0.44173537016918174,0.1286316462056628,0.7420117667053552,0.211895545079693,0.6645132757327739,,,2803
0.01864344693261666,0.25121897014453154,0.39908855838383694,0.299737485709483,0.7391417787031211,,0.7803594538800978,0.5302053941369927,0.28828422412454036,,2804
0.5382615720639905,,0.8297505411606757,0.13470843322904635,0.3703571043799342,0.13423845652629318,0.7059094357319748,0.49989376842704425,,0.5738614417053207,2805
0.0488769350146232,0.8572309734582189,0.15530392326496745,0.8002547444668596,0.5951907745246751,0.07478116194963957,0.9943329717604711,0.8876212703265861,0.19425417942185952,0.28470959802211726,2806
0.5737532738706601,0.9604835828665891,0.6620230305806656,0.511538354292356,0.32720790463311733,0.8120721675047645,,,0.2292289781256016,,2807
0.6876526892011274,0.9033934420963093,0.26089346503629973,0.07822511040768065,0.18034750344970674,0.680560875658963,0.45424775037603227,0.8592371794591361,,,2808
,,0.16007757470864448,,0.7897898109060421,0.5233573232809732,0.04431694375229278,0.4239476235692893,,,2809
0.6365790935916261,0.7858789108881475,0.7437672030304037,0.8563638921214409,0.9424594305699312,0.9017954900810328,0.27472955951728206,0.10847393068298061,,,2810
0.1966158940184104,0.8383689201755603,0.34817620832778073,0.1622376998120475,0.20700417044434094,0.9190452713080889,0.7276531836300574,0.6775625164736343,0.048461049374124654,,2811
0.3002717542566202,0.7852309307768146,0.1763672150544885,0.8940724522450413,0.08636741895063849,0.13324071067568533,0.15084363140877444,0.11008382767977265,0.6464168892179095,,2812
0.2404479303645305,0.3703457099233558,,0.2457985443327645,0.029400648578874367,0.6330087955683767,0.46875488780494723,0.2526041627342346,,,2813
0.6942178622822469,0.8247376248607029,0.8047376613001477,0.7433201103449775,0.271582491359454,,0.3298892393913936,0.41709803278661084,,0.5287960598838157,2814
0.017723443245943993,0.8663790092766483,0.641105179429601,0.17751253939658507,0.8665231101063144,0.9102651960550763,0.9668732732503793,0.8345521625154427,,,2815
0.057887166959658565,0.5554968180564882,0.3790170303299377,,0.6264233600756355,0.3513791358914613,0.754385795660009,0.4230676139800378,,,2816
0.6755158656044251,0.9079947604867304,0.08708265277392879,0.10256213726691144,0.36967047277515785,0.19916905971067356,0.8394471245660429,0.6855181532411446,,0.2776301573737622,2817
0.8972440782740312,0.10766197708440506,0.23182636239858978,0.18903651070813,0.15538007579903257,,0.8406878479642506,0.16530746089176462,0.9450176306564064,0.6108563211978013,2818
0.14070872435309534,0.5159866196422844,0.8567895404202254,0.3120965521813649,0.802676715880039,0.9525395410986441,0.8632164204468876,0.35043569443869815,,0.21902908907296015,2819
0.8938575751597231,0.3589470037043362,0.9499574934597967,0.1459970771284692,0.7170373958772889,0.01126552761530697,0.0030975040149207045,0.5517647364531686,,,2820
0.22346866709924207,,0.4158947149704797,0.9906382295709673,0.9194198547677493,0.6166885313194951,0.5188548172906147,0.09130983151266536,0.6988998307857266,,2821
0.26267964377382347,0.9112446790136177,0.07188209505191256,,0.3552322078369724,0.4739652266156036,0.22874064861943078,0.8570621389808195,,0.9885971386596364,2822
0.6800607116269742,0.40914005328569736,,0.3942601568247548,0.8699823793045366,0.5716557315225849,0.31709328518381485,0.43160607339623214,0.8022766164226387,,2823
0.1710633546136332,0.9533691122701023,0.28005553283109186,0.6463358679306327,0.638005040752474,,0.20630727310734043,0.01998380745367223,,0.9413104161099016,2824
0.9090966435092293,0.12087300549605706,0.510544641658202,0.022452168065589917,0.002618274206242277,0.6219710007791903,0.05388422322332709,0.3395171980143251,,0.6012948622206684,2825
0.019092807853543614,0.7138398269857654,,0.40356210176232277,0.6056923113428039,0.5176182747899302,0.24505657591019758,0.22945643496083235,0.9425161583511653,0.9071285254735899,2826
0.5990302216972693,0.8448407434822036,0.3648922377631174,0.3176376136626061,0.8245809055759445,0.538197265203705,0.6630337786684871,0.438406225033639,,,2827
0.8152406774200299,0.019673938454868534,0.5389571634802097,0.0521884393218377,0.915086072257654,,0.5557003378173446,,0.485046623277286,,2828
0.3380798932862443,0.9424022105176884,0.2258147501408545,0.78471653852537,0.819658138104554,0.3511686753936736,0.5041097188054603,0.8678198812789084,0.5539981958666834,,2829
0.34069803538618426,0.06089599105681265,,0.15566154458523573,0.6793196570477226,,,0.6227675683350606,0.6332190151812791,0.027350024012944507,2830
0.7023929863357057,0.1706886199711536,0.43899383006840464,0.22675667848720038,0.09766443962912885,0.7415896676843905,0.5218395928287359,0.7700154083925247,,,2831
0.2649076905103036,0.14030568510303343,0.8719962151545875,0.8415009845213015,0.6700537254120118,,0.6850049089997992,0.9778480113728616,0.7001052700637627,0.6558973451976271,2832
,0.9331357252568624,0.8890505357432583,0.1628312519314875,0.6231474478436202,0.5284655032458508,0.13859426393679652,0.7733101118166109,0.018402038338719895,,2833
,,0.2999268185637125,,0.6770988119074882,0.01799546227266824,,0.010594215547973795,,,2834
,0.8986433542279325,0.973481734428345,,0.6369193951768926,0.7690070759311471,0.36087299759248026,,,,2835
0.8742536861418684,0.7395713311255554,0.1579975513006071,0.2719154469936592,0.21853497005830425,,0.7615246643618365,0.14636048266792678,0.6239798962953786,,2836
0.9917675647752334,0.14595865871917058,0.29637808498754614,0.8010738190146572,0.3489090565828087,,0.3353004729569914,0.11428080128212537,,0.7067378093875643,2837
0.2094424903231269,0.47267386678620726,,0.5405985667949015,0.8372718098927319,0.513963057293179,,0.6862277039655568,,,2838
,0.8130997345263254,0.09219785434531014,,0.6161828946519301,0.295444040748458,0.846273806224328,0.7389973479410309,0.7443032327155927,0.5116836177132668,2839
0.29772355161911024,0.2734944759256098,,0.9520665369956389,0.0974970078975278,0.6403116898375115,0.15438624424406733,0.5149784372240714,0.1322483364610505,,2840
,0.12018750717268922,0.3929006199465468,0.8100608921682602,0.8014195562269322,0.9204478903783243,0.5542819670795758,0.8742986972871761,,,2841
0.44080413609758096,0.4154074530911668,0.5705426973187913,0.5554025452961046,0.8995191376979186,0.46123176169644253,0.8702785777121022,,,,2842
0.4410320066833151,0.0009624637376164369,0.487670743697041,0.9205068720294227,0.5554751873748115,0.6603118549726662,,0.21220892272945768,,,2843
0.659920490885034,0.4993647784764921,0.7853474799116239,0.5803613776019764,0.5174534540224948,0.8273474848134124,,0.24611715016517355,,,2844
0.983505102052192,0.9607428560243897,0.8826643920441698,0.6450897395713618,0.41783499937874236,0.8995995773020383,0.787806365327759,0.3160364305443194,0.5175177933665154,,2845
0.9274859138998675,0.19191996264871225,0.2742166770994543,0.036093676226644944,0.4180073210491658,,0.9936375555477232,0.5175940588766847,,0.8217818431381093,2846
0.606363303638867,0.5804411825660769,0.5190244070567337,0.9168541682338823,0.8760180991942288,0.6535353346439313,0.11676860511081966,,,,2847
0.9831718912399661,0.9791637231567603,0.6565866498650539,0.24670097528410873,0.7647253910945504,0.9754862948999656,,0.18522174033480943,0.6944318288870559,,2848
0.6714863221234488,0.3870132421964426,0.6377757055074702,0.09883765053011806,0.5966172742435566,0.9204372846295895,,0.6305457924711151,,0.8716009148753063,2849
0.639353624160366,0.9247098204642981,,0.9954237444172421,0.8344759714559045,0.1738899453704278,0.9020795525162255,0.5095504751710151,,,2850
0.26934300167338965,0.6426503131420493,0.47977897404839565,,0.335146791387709,0.11238891657661754,,0.12197323700542895,,,2851
0.4763927890644212,0.020471910031049312,,0.761275007712506,0.5576397354930552,0.44437110058118956,0.1126247417479117,0.43900726297315673,,,2852
0.026562075378803285,0.29578537191732646,0.1606378737687124,0.8180183284626457,0.7399348646945111,0.9431715734975293,0.44540738421348935,0.9618903029046192,0.20965216062765446,,2853
0.8364638621119803,0.5283465138925288,0.17805371828169947,0.49864276218367865,,0.08411980469030556,0.3340602618870919,0.9977395923570134,,,2854
0.7581552411961602,0.7862491977456945,0.3682946568859692,0.04976884277823068,0.5969543049502731,0.6447292773098717,0.7058079216145728,0.491101890038561,,,2855
0.9374896859962684,0.36615851247165965,0.9035258772711913,0.5920741619856948,,0.6373897085740936,0.335000364210144,0.015621080405335497,,,2856
0.12273867933944593,0.05357450720541124,0.4851487808111491,0.6231159631769884,0.8422829336026432,0.739385260446103,0.46801492649514653,0.4591889371777649,0.5633563899041357,0.8595374264407172,2857
,0.9033331607848905,0.03455604091783615,0.711068573949257,0.9262676038389918,0.1615541395347454,0.982369626607026,0.028667415180746336,0.6676749253600943,0.009159714443681022,2858
0.4193601352568239,0.32846214154874176,0.8133302828671101,0.29270322427007023,0.09584497378525003,0.05483641278198048,0.14246333639562792,0.3641598697767695,,,2859
0.2149925058409914,0.6285653591179019,0.22380372667915327,,0.12095565746925496,0.30735744290058264,0.6555722241248889,0.6470200791450306,,,2860
0.7908050841474384,0.7518068138918252,0.8267508268534449,0.32918992253489965,0.175200390511982,0.9803233406479407,0.626884997515855,0.22342009666502238,,,2861
0.7827300954618088,,0.22074116601610239,0.9038467872516496,0.6032226447403752,0.5075195649954131,0.1497362877652738,,,0.8189960137273481,2862
0.34492608145150805,0.4285652539679383,0.5631281997100248,0.8594704553369118,0.6932802743143689,0.6924854932445298,0.6391007308983273,0.8105410861625529,,,2863
0.37070165352640616,0.9984781680975414,0.8606148236920795,0.4695604567076218,0.6208376168214506,0.41905217259262795,0.8054482951178644,0.8422789965839558,0.6525205545644663,,2864
0.4058634636564652,0.29020812772901794,0.8813880348682184,0.4838046628376875,0.8132651341184616,0.6816262939306903,,,,0.0853769461277416,2865
0.9469549156824941,0.35297866989384297,0.21580557082649554,0.9897659984718766,0.9480875969346844,0.5158040607048219,0.36278777672923224,0.5036786885366886,,0.23542122062579451,2866
0.056736380549803456,,0.5882057773291685,,0.8791567923294703,0.48120921672510863,0.4958873955578863,0.9245154290983468,0.7795212808753308,,2867
0.10889278016368331,0.35048551066919,0.4513075012426604,0.4843803603937201,0.8282609764758047,0.6750588148419562,0.24382307648941226,0.7492101911114412,0.8308029120510622,,2868
0.2218158196971327,0.24364423079590536,0.8059666466869548,0.737622591087475,0.7737629357530664,0.07583674354378911,0.3340293204432351,0.9658435839756805,0.7019988688124894,0.1919995376805521,2869
0.015037646462436882,0.406137977143755,0.2519793581576869,,0.9407209175295914,0.6867246011554171,0.19278178588994566,0.7243193933401323,,0.31025732160120567,2870
0.8372780945645962,0.3573670684115191,0.5038030605192173,0.5980455109036622,0.8344437852588691,0.4442222384840442,0.9003230116617218,0.6473270892729382,,,2871
0.2449164156113821,0.8933297017582991,0.20318720219060948,0.24401045197022386,0.07586074528318476,,0.5557410942975168,,,0.17248472292096062,2872
,,0.2774825882961862,0.09914467183437503,0.1546287615997085,0.6397386686167702,0.6889846910626776,0.25605687747150485,,,2873
0.516885560736638,0.5604614679566249,0.47823891979905064,0.9901236456007378,0.16689759269294524,0.10063669411875553,0.8968212425093515,0.45516948782610633,,0.841931595074913,2874
0.9386439527525776,0.3200208608884727,0.18332922471947566,0.3338701075868762,0.9325294653752534,0.7274101430315141,0.5470978115762614,0.7037093877062303,,,2875
0.6639985084283879,0.285244833358971,0.6748961020109319,0.8657968730427641,0.7546615263663324,0.7421561285345656,0.19021130090651006,0.8596522810970134,,,2876
0.7619144048011592,0.9009475401923552,0.5191508635403328,0.22740306642964336,0.47616882350214196,0.5341397953419572,0.19172619387102618,0.9589538045641672,,,2877
0.7318615809994595,0.6797947720037247,0.20902306340945342,0.36364155592154834,0.2711541759904511,0.728511987738125,0.3256728709005784,0.9243556155279768,0.49197357459836977,0.019238326000226236,2878
0.5119120678797806,0.41067815767387716,0.6631879867665311,0.22723601743832433,0.03592976669646486,0.22345980468615645,0.2462631135577793,0.12033383916462204,,,2879
0.4033460386651806,0.3639370787734071,0.9648230117001105,0.4831106132830236,0.4955144275025921,0.8796041722971595,0.09347098451729341,0.17609221866213798,,0.10241255852504849,2880
0.8850362839447518,0.19223097143730372,0.46796446519290824,0.6933142475885321,0.17339376480815294,0.4927480726312803,0.06473035376715142,0.6859134876817192,0.9261188391161299,0.652814725833018,2881
0.019810206424780374,0.7394327413566242,0.5263738900046576,0.22796811661659955,0.39763592654951285,0.1309268635116776,0.3074317740839353,0.9613679224800392,,0.3762221887353019,2882
0.7040477718410104,0.1533682159692804,0.6249780088284898,0.9396401985068572,0.429113229426376,0.2441867251355927,0.8113761008709126,0.6371495628719905,,,2883
0.16011161680481445,0.7458201882556572,0.03179167737048172,0.6325948537141666,0.7776896500938643,0.8424575895753763,0.9357792355278728,0.7248441019259465,0.3988517099479387,,2884
0.23669025055560067,0.2821686972132722,0.9936812407404912,,,0.8611074754138874,0.5307113213281781,0.7275487308101394,0.8379072528582481,0.5375963760308841,2885
0.6411464417915277,0.39834068078735396,,0.7710640178167598,0.7103447666147866,0.5322480291427976,0.7160973526119495,0.4150322615222106,,0.5498806430511906,2886
0.46639183375626814,0.7595855503516796,0.7788662548027445,,0.5828321892252768,0.9949091116183685,,0.7131076698613915,,,2887
0.6843421129432633,0.9730488619409754,0.6777168312284658,0.08460031697284542,0.13450921341074984,0.32457738669613123,0.38097268531763695,0.7274325120377891,,,2888
0.9748990862593003,0.27497172325097574,0.6536679782094044,0.019259794523347695,0.886644241634767,0.21999154421423184,0.25470601400995163,0.39976376349867737,,,2889
0.18784808615810444,0.7728552407585388,0.05497507005184765,0.2298860158320003,0.5223826548710637,0.32135940318125333,0.5674171908744262,0.2850399125899228,,,2890
0.9252057842454903,0.3835539928440852,0.5892924114086705,0.21872277764969783,0.3685698534713431,0.8540740936370944,0.6572043556434672,0.9321377358524507,0.98999861366851,0.07326507395934245,2891
0.41688839138264133,0.44089585039132206,0.6343256639116983,0.3996394004385403,,0.45755324083119986,0.5647066818181656,0.4705532768899646,0.6834454055117322,0.7456494462466947,2892
0.08369348691633582,0.11706166746340685,0.13324115961904381,0.09400820337084526,0.0408558961310731,0.4022064133332509,0.49349503826989805,0.0547792321469277,,,2893
0.6398457229578012,,0.781278300206275,0.29986724387621433,0.32883468906461844,0.3182637422094331,0.029839196110628352,0.2233456413150784,0.6838489816323389,,2894
0.4456736105613808,0.5209687848175721,0.5111389038287452,0.892833111574189,0.16989754255905254,,0.09616067096250824,0.007369300591136385,0.7351574087833952,,2895
0.39151743886630885,0.46994691949200473,0.6556018797721868,0.7378866771239808,0.011716236760870968,0.06578042128548067,0.8947357686779949,0.648072286936288,,,2896
0.5865357477559986,0.33734548812770093,0.8712114531343572,0.6783321748432388,0.30127928418064176,0.7965507634741023,0.17108229999180502,0.20782147139023943,0.904867752823321,,2897
0.8976496302226854,,0.9895285552515521,0.9218867283609828,0.047959364863830456,0.5625067018481448,0.12971585891406834,0.8027721220368842,,,2898
0.6875901832165373,0.13660545817038905,0.29809850732697574,0.04572198913887393,0.22559698448894772,0.5534837089316372,0.614256957313263,0.5904711064342696,0.36563501148356725,,2899
0.6795088513011156,0.37622688999811693,0.1666816548756943,0.4009304665625786,0.7140690868425287,0.44303518483587934,0.3380922874127156,0.11125798156727662,0.24419232402578617,,2900
0.5562113364943351,0.27904472498222055,0.39208030364560076,0.9934952567471987,0.7552050388726596,,0.4694260199369258,0.10389842261767401,,,2901
,0.37263907028155674,0.037923197255363084,0.9365318816287539,0.016007499644418943,0.02387035954368011,0.23298779457452423,,,,2902
0.6330601494800808,,0.48664769130390373,0.4022749633890971,0.38623939519405837,0.4180385815585579,0.6697092193077209,0.005656988562971144,,,2903
0.7658844103730109,,0.6390334506145525,0.6528530355311971,0.8672995177775608,0.6229912387605425,0.17547611569406285,0.916363281973969,,,2904
0.8661992042687467,0.34051779740008326,0.536885777658437,0.0173586625262786,0.521331225612709,0.5199781694801965,0.29227928802093717,0.2146183013643892,,0.8614389615309966,2905
0.0979001201323142,0.24417815081950567,0.1368395075071257,0.2369462844575606,0.2179763657039835,0.5992245028728072,0.9373809061217968,0.012388570212524819,,0.21227524393805797,2906
0.1699141241363713,0.9756652182884993,,0.7864992052002109,0.5792334692801926,0.41551106651712966,0.5232485344184772,0.31827464260581995,0.35166755761812296,,2907
0.20970421812295192,0.8369413335399006,0.7332703302684856,0.33948811210645047,0.059818099521978585,0.6533373905910186,0.5285095634839523,,,,2908
0.18687135051426684,0.19233890940282738,0.9252957561905838,0.5397846645545161,0.1746047135316563,0.35932391094533844,0.7249659583697896,0.0012440050074340459,,,2909
0.010430083600810769,0.43281189221487026,0.8266889275694268,0.7291313745608085,0.48012299397601554,0.6121358583673245,0.006620569009369248,0.25264655402590674,0.8058691550036952,,2910
0.9333236547537616,0.021426040730309848,0.9963940569825894,0.392357392543049,0.9810533332625379,0.4504889966283496,0.6408183591944324,0.790414132047362,0.8742030055408173,0.25446805327826305,2911
0.2118360417235825,0.4183442461691421,,0.986694105083639,0.8135751342821125,0.3737577074489282,0.7561608728612338,0.012188804475776749,,,2912
0.28396817957908826,0.34344624746668706,0.5003581263507929,0.5118355948990782,0.3968172070087377,0.8410227548784015,,0.7909126685056936,0.5932432107334007,,2913
0.5810543340530958,0.3380651183955784,,0.9589038169771633,0.9553714800448478,0.27668134718951776,0.6762457254957424,0.42559811744549025,,,2914
0.5067575521177309,0.10632945985233089,0.7850705098576101,0.13765456795739694,0.8297104061288884,0.3232159231123277,0.9221041516643269,0.8435363854781955,,0.17029219655722372,2915
